name,address,coordinates
BreadTalk ,CityLink Mall Raffles Link #B1-42 Singapore 39393,"1.29277772311711,103.854173501478"
BreadTalk ,The Centrepoint Orchard Road #B1-8 Singapore 238843,"1.30197804535196,103.839758893918"
BreadTalk ,City Square Mall Kitchener Road #1-41 Singapore 208539,"1.31130516479713,103.856421771906"
BreadTalk ,Junction 8 Shopping Centre Bishan Place #1-35 Singapore 579837,"1.35023942729659,103.848477635059"
BreadTalk ,Jurong Point Shopping Centre Jurong West Central 3 #B1-72 Singapore 648331,"1.33936402101721,103.705308192584"
BreadTalk ,North Point Yishun Ave 2 #1-49 Singapore 769098,"1.42969847969485,103.835776496688"
BreadTalk ,Novena Square Thomson Rd #1-26 Singapore 307683,"1.32021099973819,103.843656770909"
BreadTalk ,Paragon Orchard Rd #B1-11 Singapore 238859,"1.30372321372467,103.835240310126"
BreadTalk ,Parkway Parade Marine Parade Road #B1-47 Singapore 449269,"1.30119130748691,103.905113592255"
BreadTalk ,Plaza Singapura Orchard Rd #1-23 Singapore 238839,"1.3007475429726,103.845047622213"
BreadTalk ,Raffles City Shopping Centre North Bridge Road #B1-44A Singapore 179103,"1.29376027875417,103.852768332387"
BreadTalk ,HDB Hub Lorong 6 Toa Payoh #1-4 Singapore 310530,"1.33218811544371,103.847077803094"
BreadTalk ,Vivo City 1 Harbourfront Walk #B2-34 Singapore 98585,"1.2638958023183,103.821589254908"
BreadTalk ,Resorts World Sentosa Sentosa Gateway #B1-203 Singapore 98138,"1.25657348610591,103.819458960478"
BreadTalk ,NEX Serangoon central #B2-58 Singapore 556083,"1.35043817177432,103.87170454945"
BreadTalk ,Marina Bay Link Mall Marina Boulevard #B2-18 Singapore 18984,"1.28022767255339,103.853349301911"
BreadTalk ,313 @Somerset Orchard Road #B2-31 Singapore 238895,"1.30138509490104,103.837684358423"
BreadTalk ,The Clementi Mall Commonwealth Avenue West #1-1 Singapore 129588,"1.31485321802259,103.764248205662"
BreadTalk ,Changi City Point Changi Business Park Central 1 #1-12 Singapore 486038,"1.33432515600982,103.962389303195"
BreadTalk ,112 Katong East Coast Road #1-3 Singapore 428802,"1.30522305583341,103.905043934283"
BreadTalk ,Harbourfront Centre Maritime Square #2-20 Singapore 99253,"1.26206336360052,103.818625592652"
BreadTalk ,Sixth Avenue Sixth Avenue #- Singapore 276473,"1.33104715269056,103.795098716575"
BreadTalk ,Chinatown point New Bridge Road #1-28 Singapore 59413,"1.28499882771297,103.844697085395"
BreadTalk ,ZhongShan Mall Ah Hood Road #1-13 Singapore 329984,"1.32708484468055,103.846476469277"
Soup Restaurant ,Changi Airport Terminal 2 Viewing Mall Airport Boulevard #-36-086 Singapore 819643,"1.35519094047222,103.98875098125"
Soup Restaurant ,Clementi Mall Commonwealth Ave West #3-62 Singapore 129588,"1.31485321802259,103.764248205662"
Soup Restaurant ,Compass One Sengkang Square #3-12 Singapore 545078,"1.39209415018227,103.894980032554"
Soup Restaurant ,Holland Village Holland Avenue #1-2 Singapore 278997,"1.31052977390618,103.796105209536"
Soup Restaurant ,Hougang Mall Hougang Avenue 10 #2-21 Singapore 538766,"1.37231185642959,103.89366161203"
Soup Restaurant ,Jewel Changi Airport Aiport Boulevard #3-201 Singapore 819666,"1.36034099671656,103.989077555194"
Soup Restaurant ,Jurong Point Jurong West Central 2 #2-33 Singapore 648886,"1.33983015257941,103.70646088413"
Soup Restaurant ,NEX Serangoon Central #2-15 Singapore 556083,"1.35043817177432,103.87170454945"
Soup Restaurant ,Paragon Orchard Road #B1-7 Singapore 238859,"1.30372321372467,103.835240310126"
Soup Restaurant ,Suntec City Temasek Avenue #B1-127 Singapore 38983,"1.29487904117327,103.857675497949"
Soup Restaurant ,United Square Thomson Road #B1-10 Singapore 307591,"1.31733462987408,103.843463185977"
Soup Restaurant ,VivoCity Harbourfront Walk #2-141 Singapore 98585,"1.2638958023183,103.821589254908"
TEAHOUSE By Soup Restaurant ,Century Square Tampines Central 5 #1-20 Singapore 529509,"1.3522780323167,103.943727696927"
TEAHOUSE By Soup Restaurant ,Changi Airport T1 Viewing Mall Changi Boulevard #3-19 Singapore 819642,"1.36249100429105,103.989707260542"
TEAHOUSE By Soup Restaurant ,IMM Jurong East Street 21 #1-101B Singapore 609601,"1.33489843717477,103.7467344968"
Pistachio ,Wheelock Place Orchard Road #2-4 Singapore 238880,"1.30467628324463,103.830642033306"
Wheat ,Asia Square Marina View #2-2 Singapore 18960,"1.27884623883714,103.8511636112"
Wheat ,Marina One Straits View #B2-33 Singapore 18961,"1.27830729144644,103.850795186495"
Wheat ,International Plaza Anson Road #1-19 Singapore 79903,"1.27573568080889,103.845703220386"
Wheat ,One Raffles Place Raffles Place #B1-32 Singapore 48618,"1.28433392075074,103.851379790122"
Wheat ,Raffles City North Bridge Road #B1-78 Singapore 179103,"1.29376027875417,103.852768332387"
Seoul Garden ,Bugis Juction Victoria Street #2-52 Singapore 188021,"1.29911316126836,103.855411151136"
Seoul Garden Hotpot ,Changi City Point Changi Business Park Central 1 #1-18 Singapore 486038,"1.33432515600982,103.962389303195"
Seoul Garden Hotpot ,Bedok Mall New Upper Changi Road #B1-51 Singapore 467360,"1.3247720681702,103.929267656464"
Seoul Garden Hotpot ,IMM Building Jurong East Street 21 #1-112 Singapore 609601,"1.33489843717477,103.7467344968"
Seoul Garden Hotpot ,Northpoint City Yishun Ave 2 #3-6 Singapore 769098,"1.42969847969485,103.835776496688"
Seoul Garden Hotpot ,Harbourfront Centre Maritime Square #2-3 Singapore 99253,"1.26206336360052,103.818625592652"
Seoul Garden Hotpot ,Jurong Point - JP2 Jurong West Central 3 #B1-45 Singapore 648331,"1.33936402101721,103.705308192584"
The Dining Hall,Sheraton Towers Singapore Scotts Road #- Singapore 228230,"1.31195052968093,103.836462155528"
Prata Wala ,Junction 8 Shopping Centre Bishan Place #B1-24 Singapore 579837,"1.35023942729659,103.848477635059"
Prata Wala ,Jurong Point Jurong West Central 3 #1-71 Singapore 648331,"1.33936402101721,103.705308192584"
Prata Wala ,Nex Mall Serangoon Central #2-K05 Singapore 556083,"1.35043817177432,103.87170454945"
Prata Wala ,Northpoint Mall Yishun Avenue 2 #B1-57 Singapore 769098,"1.42969847969485,103.835776496688"
Prata Wala ,Tampines Mall Tampines Central 5 #B1-K21 Singapore 529510,"1.35267231590699,103.944387987324"
Founder Bak Kut Teh ,New Orchid Hotel Balestier Road #- Singapore 329777,"1.32429128090849,103.85103942858"
Founder Bak Kut Teh ,Hotel Boss Jalan Sultan #1-9 Singapore 199020,"1.3057132270381,103.860266746951"
Founder Bak Kut Teh ,North Bridge Road North Bridge Road #1-1 Singapore 188747,"1.29883499486608,103.856129380526"
Founder Bak Kut Teh ,Market Square @ Downtown East E! Avanue Pasir Ris Close #1-310 Singapore 519599,"1.37714073427961,103.953599086806"
A Poke Theory ,Boon Tat Street Boon Tat Street #-27 Singapore 69623,"1.28128950004187,103.848656085923"
A Poke Theory ,Duo Galleria Fraser Street #-7 Singapore 189356,"1.29916295638181,103.857859544648"
A Poke Theory ,One @ KentRidge Lower Kent Ridge Road #2-12 Singapore 119082,"1.2927743133923,103.784084015695"
A Poke Theory ,The Heart Straits View #B2-52 Singapore 18935,"1.27737234325128,103.852844806959"
A Poke Theory ,Velocity Thomson Road #1-53 Singapore 307683,"1.32021099973819,103.843656770909"
A Poke Theory ,TripleOne Somerset Somerset Road #1-4 Singapore 238164,"1.30021292845345,103.837286482449"
Warong Nasi Pariaman ,North Bridge Road North Bridge Road #- Singapore 198706,"1.30288012488621,103.85922383207"
BreadTalk ,AMK Hub Ang Mo Kio Ave 3 #1-2 Singapore 569933,"1.36924891282021,103.848399227484"
Burger King ,Seletar Mall Sengkang West Avenue #1-09 Singapore 797653,"1.39139305815613,103.876067657689"
Burger King ,Sembawang Shopping Centre Sembawang Road #1-1 Singapore 758459,"1.44176714768659,103.82449507433"
Sushi Express Heartland Mall,Heartland Mall Hougang Street 21 #2-18 Singapore 530205,"1.35949664282738,103.885079927833"
Sushi Express Whitesands,Whitesands Pasir Ris Central Street 3 #3-4 Singapore 518457,"1.3724498161424,103.949715702336"
Sushi Express Our Tampines Hub,Our Tampines Hub Tampines Avenue 4 #1-101 Singapore 528523,"1.35349615471814,103.939683594446"
Sushi Express Waterway Point,Waterway Point Punggol Central #1-25 Singapore 828761,"1.40653610720599,103.901988174009"
Sushi Express Heartbeat Bedok,Kampong Chai Chee Community Centre Bedok North Street 1 #1-26 Singapore 469662,"1.32698498848448,103.931620621577"
Sushi Express Citylink Mall,Citylink Mall Raffles Link #B1-23 Singapore 39393,"1.29277772311711,103.854173501478"
Sushi Express 313 Somerset,313@Somerset Orchard Road #B3-28 Singapore 238895,"1.30138509490104,103.837684358423"
Sushi Express Westgate,Westgate Gateway Drive #B1-26 Singapore 608532,"1.33402528745454,103.742586017746"
Sushi Express IMM,IMM Jurong East Street 21 #2-63 Singapore 609601,"1.33489843717477,103.7467344968"
Sushi Express Jurong Point,Jurong Point 2 Jurong West Central 3 #3-40 Singapore 648331,"1.33936402101721,103.705308192584"
Sushi Express Fairprice Hub,Fairprice Hub Joo Koon Circle #2-22 Singapore 629117,"1.32460664648867,103.678096364228"
Sushi Express Yew Tee Point,Yew Tee Point Choa Chu Kang North 6 #1-22 Singapore 689578,"1.39730190406932,103.746558072887"
Sushi Express Hillion Mall,Hillion Mall Petir Road #1-19 Singapore 678278,"1.37834971260865,103.76274117629"
Sushi Express Sun Plaza,Sun Plaza Sembawang Drive #2-23 Singapore 757713,"1.44822653184261,103.819462104528"
Sushi Express Northpoint City,Northpoint City Northpoint Drive #B1-150 Singapore 768019,"1.42803584532257,103.836092102185"
Sushi Takeout Woodlands Exchange,Woodlands Exchange Woodlands Avenue 2 #1-30 Singapore 738343,"1.43681962418173,103.786066806528"
Sushi Takeout Grantral Mall,Grantral Mall Commonwealth Avenue West #1-16 Singapore 129581,"1.3142313103705,103.765097569408"
Stovve ,Foodaxis @ Senoko Senoko Avenue #4-1 Singapore 758297,"1.46431167712025,103.81125522145"
Hei Sushi ,Downtown East Pasir Ris Close #2-334 Singapore 519599,"1.37714073427961,103.953599086806"
Hei Sushi ,IMM Building Jurong East Street 21 #1-K10 Singapore 609601,"1.33489843717477,103.7467344968"
Hei Sushi ,Sembawang Shopping Centre Sembawang Road #1-22 Singapore 758459,"1.44176714768659,103.82449507433"
Hei Sushi ,Sakae Building Tai Seng Street #1-2 Singapore 534106,"1.33489953500399,103.889423453622"
Xerone Solutions ,Home Team Academy Old Chua Chu Kang Road #- Singapore 698928,"1.37362640902604,103.720022706589"
Xerone Solutions ,Panasonic Singapore Bedok South Avenue 1 #- Singapore 469332,"1.32193671394046,103.931534885983"
ABC 112 Katong Mall,112 Katong Mall East Coast Road #1-5 Singapore 428802,"1.30522305583341,103.905043934283"
ABC Balestier Road,ABC Balestier Road Balestier Road #1-1 Singapore 329743,"1.32347119781374,103.852356041521"
ABC Killiney Road,ABC Killiney Road Killiney Road #1-1 Singapore 239555,"1.29796799997337,103.838408060815"
ABC The Metropolis,The Metropolis North Buona Vista Drive #1-12 Singapore 138588,"1.30624556255115,103.791237459856"
ABC Asia Square Tower 2,Asia Square Tower 2 Marina View #1-2 Singapore 18961,"1.27830729144644,103.850795186495"
ABC Vivocity,VivoCity HarbourFront Walk #1-163 Singapore 98585,"1.2638958023183,103.821589254908"
Burger King ,"Terminal 1 Singapore Changi Airport Airport Boulevard, Viewing Mall East #3-23 Singapore 819642","1.36249100429105,103.989707260542"
Burger King ,"Terminal 1 Singapore Changi Airport Airport Boulevard, Departure,Transit Lounge West, Mezzanine Level #3-2 Singapore 819642","1.36249100429105,103.989707260542"
Burger King ,"Changi Airport Terminal 3 Airport Boulevard, Departure,Transit Lounge North, Mezzanine Level #L03AF11- Singapore 819663","1.35437073617361,103.985169653268"
Burger King ,"Changi Airport Terminal 4 Airport Boulevard, Departure,Transit Lounge, Level 2 Mezzanine #2-228 Singapore 819665","1.33800813358939,103.983482808095"
Burger King ,PSA Building Alexandra Road #1-17 Singapore 119963,"1.27367657754602,103.801126950046"
Burger King ,AMK Hub Ang Mo Kio Avenue 3 #1-40 Singapore 569933,"1.36924891282021,103.848399227484"
Burger King ,Bugis Village Victoria Street #- Singapore 188030,"1.30043318675391,103.855280093623"
Burger King ,Bukit Batok East Community Club Bukit Batok East Avenue 4 #1-1 Singapore 659841,"1.3489873878068,103.758195830417"
Burger King ,Bukit Panjang Plaza Jelebu Road #1-28 Singapore 677743,"1.38051732815913,103.763961852618"
Burger King ,Burlington Square Bencoolen Street #1-1 Singapore 189649,"1.30222951547214,103.852538064724"
Burger King ,Capitol Piazza Stamford Road #B1-30 Singapore 178905,"1.29307884018236,103.851261983557"
Burger King ,Cathay Cineleisure Orchard Grange Road #1-7 Singapore 239695,"1.30152101555818,103.836429655709"
Burger King ,Compass One Sengkang Square #B1-14 Singapore 545078,"1.39209415018227,103.894980032554"
Burger King ,Fairprice Hub Joo Koon Circle #1-51 Singapore 629117,"1.32460664648867,103.678096364228"
Burger King ,Fuchun CC Woodlands Street 31 #1-1 Singapore 629117,"1.32460664648867,103.678096364228"
Seoul Garden ,Marina Suare Raffles Boulevard #3-210 Singapore 39594,"1.29145525906521,103.857007341008"
Seoul Garden ,TampinesMall Tampines Central #4-1 Singapore 529510,"1.35267231590699,103.944387987324"
Seoul Garden ,Northpoit City Yishun Avenue 2 #3-5 Singapore 769098,"1.42969847969485,103.835776496688"
Seoul Garden ,NEX Serangoon Central #B1-34 Singapore 556083,"1.35043817177432,103.87170454945"
Seoul Garden ,Harbourfont Centre Maritime Square #1-65 Singapore 99253,"1.26206336360052,103.818625592652"
Seoul Garden ,Jurong Point Jurong West Central 3 #B1-45 Singapore 648331,"1.33936402101721,103.705308192584"
Golden Class Â®Suntec,Suntec City Mall Tamasek Boulevard #3-373 Singapore 38983,"1.29487904117327,103.857675497949"
Golden Class Â®Vivo,VivoCity Harbourfront Walk #2-30 Singapore 98585,"1.2638958023183,103.821589254908"
"Golden Class Â®Katong (Close for 1 year, from 1 March 2020 onwards)",112 Katong East Coast Road #4-9 Singapore 428802,"1.30522305583341,103.905043934283"
Golden Class Â®Grand,Great World City Kim Seng Promenade #3-29 Singapore 237994,"1.29380234644512,103.83175791999"
Hokey Poki ,Paya Lebar Quarter Mall Paya Lebar Rd #B2-10 Singapore 409057,"1.31752384126856,103.892724434212"
Idaten Udon ,Changi City Point Changi Business Park Central 1 #B1-1 Singapore 486038,"1.33432515600982,103.962389303195"
Idaten Udon ,Citylink Mall Raffles Link #B1-21 Singapore 39393,"1.29277772311711,103.854173501478"
Idaten Udon ,IMM Jurong East Street 21 #2-52 Singapore 609601,"1.33489843717477,103.7467344968"
Idaten Udon ,NEX Serangoon Central #B1-223 Singapore 556083,"1.35043817177432,103.87170454945"
Idaten Udon ,Tampines 1 Tampines Central 1 #B1-7 Singapore 529536,"1.35431555986081,103.945019461564"
Kebabs Faktory ,One Shenton Way Shenton Way #1-6 Singapore 68803,"1.27929490479786,103.850552630218"
Kebabs Faktory ,Launchpad Ayer Rajah Crescent #1-34 Singapore 139957,"1.29737965605505,103.787345939024"
Punjab Grill ,Bayfront Avenue Bayfront Avenue #B1-1A Singapore 18972,"1.28332249304312,103.857629113442"
My Kampung Chicken Rice ,Junction 9 Yishun Avenue 9 #2-1 Singapore 768897,"1.43303197270061,103.84160082548"
My Kampung Chicken Rice ,The Seletar Mall Sengkang West Avenue #B2-7 Singapore 797653,"1.39139305815613,103.876067657689"
My Kampung Chicken Rice ,Heartbeat @ Bedok Bedok North Street 1 #1-28 Singapore 469662,"1.32698498848448,103.931620621577"
My Kampung Chicken Rice ,Kampung Admiralty Chicken Rice Woodlands Drive 71 #2-39 Singapore 730676,"1.43991608172748,103.800701214027"
My Kampung Chicken Rice ,Wisteria Mall Yishun Avenue 4 #1-20 Singapore 760664,"1.42019986559157,103.841074652849"
My Kampung Chicken Rice ,Kallang Wave Mall Stadium Place #2-16 Singapore 397628,"1.30384326764684,103.872750711332"
My Kampung Chicken Rice ,J Cube Jurong East Central 1 #B1-K4 Singapore 609731,"1.33326818684719,103.740176740726"
My Kampung Chicken Rice ,Ang Mo Kio Hub Ang Mo Kio Avenue 3 #B2-46 Singapore 569933,"1.36924891282021,103.848399227484"
My Kampung Chicken Rice ,NTU Fine Food Canteen  #- Singapore 639798,"1.34676465089635,103.678818138199"
Arbora , Mount Faber Road #- Singapore 99203,"1.27127326206036,103.81940928244"
Wafuken ,Asia Square Tower 2 Marina View #2-5 Singapore 18961,"1.27830729144644,103.850795186495"
Wafuken ,OUE Downtown Gallery Shenton Way #2-23 Singapore 68815,"1.27743926840961,103.848687623298"
Wafuken ,Alice @ Mediapolis Media Circle #1-2 Singapore 138565,"1.29378180480848,103.793017104971"
Starbucks ,NUS University Town College Avenue West #B1-1 Singapore 138608,"1.30552196736669,103.773143457758"
Starbucks ,Mount Elizabeth Novena Hospital Irrawaddy Road #1-14 Singapore 329563,"1.32214005052576,103.844212385573"
Starbucks ,NUH Medical Centre Lower Kent Ridge Road #3-12 Singapore 119082,"1.2927743133923,103.784084015695"
Starbucks ,NTU North Spine Nanyang Drive #1-6 Singapore 637331,"1.34713043824892,103.680033820175"
Starbucks ,Changi General Hospital Simei Street 3 #1- Singapore 529905,"1.34131852591503,103.948193387126"
Starbucks ,Raffles Hospital North Bridge Road #1-9 Singapore 188770,"1.30125571248355,103.856812902348"
Starbucks ,SIM Clementi Road #1-7 Singapore 599491,"1.32919199753705,103.775701066782"
Starbucks ,Ng Teng Fong Hospital Jurong East Street 21 #2-8 Singapore 609606,"1.33553381915144,103.743865454971"
Starbucks ,Singapore Polytechnic Dover Road #1- Singapore 139651,"1.31123994786285,103.774471404046"
Pizza Hut ,NTU Nanyang Drive blk N2.1 #1-4 Singapore 637331,"1.34713043824892,103.680033820175"
Burger King ,Suntec City Mall Temasek Boulevard #3-371 Singapore 38983,"1.29487904117327,103.857675497949"
Burger King ,Tampines Mall Tampines Central #1-42 Singapore 529510,"1.35267231590699,103.944387987324"
Burger King ,Tampines North Community Club Tampines Street 41 #1-2 Singapore 529204,"1.35727397931488,103.946651479153"
Burger King ,The Central Eu Tong Sen Street #1-23 to 26 Singapore 59817,"1.28886291658685,103.846555998876"
Burger King ,Tiong Bahru Plaza Tiong Bahru Road #1-106 Singapore 168732,"1.28646345318687,103.826935084287"
Burger King ,Viva Business Park Chai Chee Road #1-2 Singapore 469000,"1.32365172013797,103.922102960991"
Burger King ,VivoCity Harbourfront Walk #2-80 Singapore 98585,"1.2638958023183,103.821589254908"
Pasta on Wheels ,Alexandra Hospital 378 Alexandra Rd #- Singapore 159964,"1.28812220146621,103.799444846205"
